coord_x,coord_y,pred
-1709.136472,3553.672437,7
-1704.722385,3477.935841,4
-1702.677307,3448.856116,10
-1700.476631,3608.616167,6
-1699.962688,3445.383498,10
-1694.32473,3599.987293,4
-1691.497633,3607.540806,4
-1675.367315,3455.785961,0
-1660.743653,3433.968571,7
-1655.003165,3517.471301,9
-1652.112429,3585.661174,4
-1825.647395,3556.573204,1
-1688.03261,3467.390821,0
-1676.775159,3469.036504,0
-1664.973017,3506.069337,0
-1829.407855,3582.988036,4
-1811.589608,3513.123492,9
-1789.613724,3582.730116,9
-1769.318177,3562.473073,5
-1759.700011,3512.797362,5
-1745.897935,3505.531848,5
-1717.255817,3496.23196,4
-1709.28307,3525.304075,9
-1675.626743,3556.407234,1
-1660.532255,3585.054571,0
-1656.702241,3485.14346,4
-1648.881022,3515.993882,9
-1760.838248,3561.341544,5
-1747.385276,3537.628933,1
-1683.83099,3590.451955,0
-1760.422318,3593.621382,10
-1753.628753,3476.72125,9
-1723.937502,3533.327551,9
-1715.764906,3605.852353,3
-1716.576399,3548.688755,9
-1704.790702,3532.127441,0
-1690.422473,3509.730386,1
-1687.164729,3459.365189,0
-1666.852091,3444.353384,1
-1823.964644,3436.54659,9
-1829.764053,3743.573559,0
-1828.280691,3775.731469,7
-1824.587389,3673.95044,1
-1824.954428,3653.527176,3
-1821.074143,3683.50261,7
-1821.643666,3621.671255,2
-1820.211757,3787.817695,4
-1815.013421,3754.597072,3
-1816.2505,3793.717933,4
-1799.382627,3786.907432,7
-1799.291007,3619.883055,2
-1799.076466,3636.850949,5
-1791.95358,3741.779889,0
-1790.996569,3704.252042,1
-1787.741517,3676.169632,4
-1777.770299,3708.692866,9
-1779.973932,3805.157291,4
-1773.322617,3659.877418,4
-1775.373146,3686.540006,7
-1771.14704,3747.030951,1
-1763.697163,3626.380795,11
-1762.237968,3796.957829,2
-1750.32805,3794.017576,4
-1743.447166,3704.362541,1
-1736.073789,3742.45851,9
-1736.63249,3755.678916,7
-1725.824767,3796.472968,2
-1720.827654,3678.527481,1
-1717.073423,3773.041782,7
-1718.670729,3766.086744,7
-1715.957312,3715.924734,1
-1705.876192,3626.307489,7
-1702.075137,3726.068811,9
-1699.651744,3735.86441,7
-1694.135327,3794.038103,5
-1686.939142,3778.649804,1
-1685.52267,3727.707541,9
-1682.739021,3632.62707,0
-1686.628219,3797.392855,5
-1674.95141,3674.851858,9
-1673.909639,3648.983245,9
-1666.520725,3704.793879,1
-1657.802395,3727.547935,9
-1656.588759,3624.456636,9
-1654.59764,3683.785714,9
-1816.19016,3709.118801,2
-1805.877249,3725.201335,4
-1800.073644,3774.821567,3
-1735.84165,3682.733391,3
-1730.708779,3727.473215,9
-1703.147798,3756.027815,9
-1692.832221,3665.776938,9
-1673.618571,3747.823316,9
-1656.811166,3759.015113,5
-1651.067787,3656.702368,0
-1806.86028,3658.863702,4
-1801.211393,3745.596736,0
-1792.417775,3650.634085,4
-1768.83044,3677.633819,7
-1764.09818,3637.365329,2
-1754.039311,3690.716692,11
-1738.08278,3712.587546,1
-1716.6841,3632.023139,9
-1711.909815,3645.664322,9
-1689.800368,3696.662334,9
-1740.379655,3790.26755,2
-1723.86311,3652.158145,5
-1683.700295,3700.832156,9
-1708.741601,3637.425399,9
-1699.053151,3655.624855,7
-1674.94776,3696.289542,0
-1830.806544,3943.698297,3
-1822.284716,3899.159641,2
-1820.593369,3977.706856,4
-1817.872341,3823.228093,5
-1812.035271,3847.407957,3
-1806.967121,3915.492529,2
-1803.117227,3951.997489,2
-1797.047036,3894.798482,5
-1795.004844,3978.457672,6
-1790.8891,3968.869165,5
-1794.108276,3999.049658,4
-1791.81999,3859.257138,4
-1774.509634,4008.744862,2
-1770.994159,3958.545061,0
-1763.802619,3847.772771,4
-1767.141483,3885.287956,4
-1761.27456,3843.61663,4
-1745.981443,3947.474759,5
-1737.222273,3978.541667,2
-1731.622746,3826.993885,3
-1725.623433,3854.01465,0
-1722.195799,3888.970434,5
-1720.808494,3996.247715,3
-1710.735781,3872.708775,2
-1706.142506,3982.440553,1
-1706.88097,3932.919353,4
-1700.485654,3990.828412,4
-1699.444737,3903.877027,10
-1701.170944,3842.796435,2
-1699.267064,3965.383243,9
-1693.360456,4000.223592,5
-1681.29069,3842.588342,3
-1680.941039,3915.393034,3
-1668.98366,3872.280898,4
-1669.720864,3974.365735,0
-1666.582498,3848.123034,3
-1647.195728,3829.295478,1
-1818.366167,3871.226474,3
-1779.213945,3907.528436,1
-1742.21272,3827.282063,3
-1720.782462,3899.061406,5
-1720.22342,3963.43206,0
-1698.865467,3923.997335,10
-1686.840604,3921.62216,2
-1647.570374,3920.704588,1
-1815.525546,3942.847877,3
-1781.689931,3957.331812,0
-1769.204305,3983.232192,10
-1752.754881,3964.109444,2
-1739.322244,3892.162307,5
-1713.050277,3859.564913,4
-1683.135658,3888.874181,9
-1677.360656,3899.405846,1
-1662.859374,4004.149229,4
-1796.875508,3904.613434,5
-1708.610762,3995.968761,4
-1674.467555,3956.722986,1
-1662.440742,3884.071615,9
-1657.644555,3910.106047,9
-1785.228019,3869.687243,4
-1775.70792,3879.258033,4
-1749.19945,3986.972917,3
-1744.359009,3868.507087,4
-1732.408102,3959.198872,2
-1733.492325,3903.566507,3
-1725.634333,3935.419029,4
-1703.597713,3951.995536,4
-1688.885784,3952.32389,4
-1647.592846,3994.951999,2
-1829.540772,4055.843766,2
-1827.657632,4069.807199,5
-1825.720923,4033.723247,4
-1822.374628,4148.320221,2
-1822.452833,4133.876737,0
-1819.75488,4191.783503,2
-1820.767477,4170.848377,4
-1820.004268,4208.727746,10
-1818.474186,4124.431464,5
-1815.705548,4097.523843,2
-1813.317429,4208.039292,10
-1798.985872,4164.950546,2
-1788.337144,4148.317915,10
-1788.404773,4162.249547,2
-1779.747531,4062.573742,2
-1764.907085,4039.108078,0
-1763.675282,4175.746099,2
-1757.333059,4113.666172,1
-1738.591389,4181.389464,2
-1739.693466,4089.776069,0
-1728.536449,4164.776846,0
-1732.291583,4041.255207,4
-1719.109324,4040.891079,4
-1713.75247,4102.158326,4
-1701.213688,4103.103158,4
-1699.700674,4117.009814,4
-1698.431806,4157.920989,2
-1697.856433,4089.040147,6
-1685.451732,4043.975076,4
-1680.984349,4132.008885,2
-1678.011566,4201.955278,6
-1668.806815,4200.543477,6
-1672.496945,4105.62714,2
-1668.380115,4068.31035,7
-1663.439954,4149.738473,2
-1663.83439,4175.815927,2
-1661.016256,4185.533583,0
-1660.255027,4162.446281,2
-1653.334062,4166.139045,2
-1655.330913,4197.108319,2
-1652.816347,4077.827672,2
-1645.196401,4050.063427,0
-1799.009047,4051.726979,5
-1782.627315,4146.336424,10
-1745.097087,4156.621831,4
-1722.508745,4108.915492,4
-1719.171105,4134.210018,4
-1707.978835,4093.441985,5
-1709.368738,4176.478746,2
-1696.776507,4201.193356,2
-1650.052824,4120.97018,0
-1810.752185,4083.096752,2
-1807.894995,4128.611031,0
-1806.230919,4054.882694,11
-1795.177239,4190.467118,4
-1775.8789,4178.128032,2
-1777.403953,4083.954496,2
-1778.056297,4122.916795,2
-1756.3252,4129.467124,0
-1743.933105,4043.534212,10
-1737.892286,4197.767626,4
-1705.116717,4075.548029,2
-1699.113094,4027.698658,3
-1693.061868,4024.976999,3
-1808.86759,4025.547866,0
-1804.452809,4023.19167,0
-1801.460688,4080.270756,2
-1826.793745,4083.893364,5
-1810.726033,4062.725055,0
-1828.214054,4353.753644,3
-1815.581652,4275.552889,5
-1803.098029,4373.22094,6
-1792.569437,4340.295201,6
-1789.96898,4260.157974,3
-1790.951469,4293.855911,0
-1786.286675,4337.945368,6
-1776.054993,4287.982459,6
-1766.625321,4244.045932,0
-1764.809274,4360.756796,2
-1763.823379,4380.223269,2
-1755.874682,4320.276062,6
-1753.812455,4260.334611,2
-1743.991335,4356.900213,6
-1738.5069,4348.379622,6
-1732.615217,4248.709738,0
-1726.337292,4358.287614,6
-1723.832499,4290.33561,11
-1718.194021,4385.710606,6
-1716.71025,4323.299515,5
-1715.933106,4331.727121,5
-1697.376167,4268.844846,5
-1696.10723,4352.440736,6
-1688.327886,4358.53312,6
-1687.882046,4337.690459,6
-1681.937521,4391.434354,2
-1677.062886,4230.897858,0
-1674.271414,4260.305943,6
-1671.316214,4315.482187,10
-1665.893055,4401.217856,2
-1649.46646,4372.732153,6
-1820.958612,4331.702156,0
-1817.903274,4322.089669,0
-1797.163708,4278.55585,2
-1704.694128,4227.911714,2
-1663.271532,4296.169928,3
-1830.313555,4384.356861,6
-1821.88903,4246.672776,5
-1819.150047,4254.606491,0
-1815.337494,4287.663947,5
-1762.412393,4345.874523,2
-1719.323364,4236.189013,6
-1694.881055,4235.319511,6
-1685.885228,4252.675384,2
-1685.624107,4329.236487,6
-1681.394106,4295.749226,2
-1666.328542,4379.227285,2
-1663.922691,4305.068446,3
-1727.650791,4238.609518,6
-1690.405684,4346.793865,6
-1663.848221,4392.141628,2
-1658.00661,4242.265729,3
-1648.831947,4265.544278,5
-1822.376758,4314.423645,0
-1755.397579,4249.918024,2
-1664.230787,4353.3676,11
-1647.95839,4326.532587,2
-1829.056379,4548.186463,12
-1821.88574,4595.910797,3
-1812.951339,4470.073025,6
-1811.052333,4443.360544,6
-1808.772272,4586.099618,0
-1803.781844,4432.745015,6
-1799.647532,4561.221628,3
-1794.987516,4429.263148,6
-1790.415442,4477.595025,6
-1786.323622,4577.965061,5
-1784.018361,4457.240233,6
-1780.463655,4435.689537,6
-1780.136391,4514.699451,6
-1780.268901,4477.885773,6
-1775.885117,4453.830857,6
-1750.701777,4544.859591,2
-1749.007922,4495.541361,6
-1745.847979,4437.7741,6
-1747.845065,4601.54945,5
-1743.063749,4582.007973,6
-1732.794707,4589.358178,5
-1726.660223,4434.900081,6
-1725.44334,4517.616172,2
-1715.40119,4543.602132,6
-1696.660192,4433.107595,5
-1693.600276,4536.46749,6
-1692.342877,4527.743934,6
-1689.141444,4518.239437,6
-1675.739132,4429.185128,6
-1665.901266,4459.276694,6
-1664.511233,4537.82398,6
-1660.316184,4607.741876,2
-1659.870135,4485.330097,6
-1648.112164,4528.331239,6
-1800.853604,4465.296805,11
-1769.645641,4523.787635,11
-1765.275687,4588.893437,5
-1749.489982,4486.031458,6
-1732.61297,4575.071967,5
-1729.313343,4461.194978,10
-1693.774849,4543.628512,6
-1690.610776,4509.271887,6
-1666.485391,4587.639021,10
-1801.952618,4598.929461,0
-1793.166854,4514.792449,6
-1697.788483,4471.367195,6
-1676.44659,4452.771376,6
-1650.296953,4545.340296,6
-1830.246264,4564.722938,12
-1799.561529,4422.978678,5
-1789.7932,4447.432351,6
-1775.574394,4507.286538,6
-1760.814344,4453.882565,6
-1706.819991,4541.433353,6
-1662.406809,4450.252368,6
-1615.650595,4486.47381,6
-1609.274497,4569.438378,6
-1605.177957,4544.317978,6
-1602.529167,4573.904384,6
-1594.537164,4444.262758,6
-1594.877416,4528.418804,6
-1592.058585,4547.850315,6
-1582.651631,4421.392568,6
-1573.057787,4608.27241,6
-1569.804767,4537.341946,6
-1564.214192,4591.899558,6
-1557.654921,4608.586219,11
-1551.827367,4448.184792,6
-1547.03945,4590.834095,2
-1548.94647,4606.959208,2
-1540.336796,4536.018998,5
-1540.316279,4549.511194,2
-1525.936031,4422.865532,11
-1524.529457,4523.481843,11
-1521.381502,4531.083221,5
-1517.443079,4422.474399,2
-1511.595991,4555.98108,6
-1512.56381,4577.722533,2
-1510.071182,4428.782261,3
-1502.784689,4454.300678,2
-1504.659693,4523.145116,2
-1500.979424,4472.257236,2
-1474.825776,4465.509332,0
-1471.845627,4550.944137,1
-1474.716908,4582.570034,0
-1457.71867,4585.219079,3
-1454.264829,4517.360789,5
-1448.244706,4502.711483,0
-1603.712842,4446.71009,6
-1590.971353,4497.636344,6
-1583.49027,4596.721646,2
-1546.159478,4505.808874,6
-1544.921424,4514.294625,6
-1533.714381,4426.022418,11
-1529.262732,4563.836533,2
-1525.143847,4586.857206,6
-1504.776937,4440.591891,0
-1487.659978,4597.682458,6
-1484.594451,4541.507347,3
-1484.958274,4572.378372,2
-1484.3152,4431.378918,11
-1464.046359,4431.857201,2
-1455.085148,4471.176502,0
-1452.428601,4600.620966,0
-1574.386694,4442.396086,6
-1556.571934,4556.616354,11
-1537.828226,4553.913279,2
-1515.124878,4459.279166,5
-1505.388734,4541.705664,6
-1448.382837,4466.081281,0
-1634.776921,4519.072015,5
-1520.251945,4484.955078,2
-1615.835468,4583.234706,6
-1583.732613,4477.530583,6
-1581.025504,4470.846389,6
-1581.462525,4530.388419,6
-1576.829273,4456.692326,6
-1565.313123,4544.021902,6
-1565.21983,4578.300394,6
-1541.384572,4563.883799,2
-1537.677798,4508.814316,6
-1509.491456,4546.413896,6
-1507.696268,4492.972508,2
-1504.735512,4463.651273,2
-1620.732653,4260.664183,3
-1611.277761,4314.034808,6
-1605.427875,4394.325312,6
-1599.540292,4362.082783,6
-1579.467652,4230.985146,10
-1579.82756,4341.885911,6
-1580.768041,4239.689405,10
-1576.903363,4401.050853,11
-1573.979406,4316.603136,5
-1566.308811,4361.914805,6
-1559.490413,4387.659168,11
-1553.259316,4348.345088,2
-1547.569076,4293.481822,2
-1545.239373,4248.10141,2
-1529.074372,4370.554319,2
-1527.126413,4257.401356,2
-1525.504378,4300.059626,0
-1522.400351,4280.707141,0
-1522.146531,4367.654543,2
-1517.945002,4394.776974,0
-1513.476873,4277.950922,2
-1511.245495,4316.371549,2
-1512.889627,4339.671523,5
-1510.623948,4357.912651,5
-1509.328217,4409.478619,6
-1502.960947,4323.657217,2
-1500.906343,4358.11043,5
-1497.000244,4226.716173,2
-1483.494813,4399.236746,0
-1477.846424,4354.938512,2
-1476.964202,4254.608346,5
-1472.513185,4242.01253,5
-1467.98542,4288.833326,2
-1467.263283,4329.167123,2
-1465.392798,4392.170632,2
-1462.388322,4317.668175,2
-1455.347959,4356.712613,2
-1446.770439,4230.340612,10
-1581.132912,4371.024565,10
-1565.919489,4332.074832,5
-1489.743066,4363.015996,3
-1483.447002,4243.780171,5
-1456.730165,4386.145553,10
-1450.756202,4386.00659,10
-1617.995967,4303.849737,11
-1603.363727,4291.42077,2
-1587.634642,4273.639679,2
-1530.629787,4328.722243,3
-1512.288271,4304.424405,2
-1493.651268,4281.24403,5
-1567.172368,4266.639829,2
-1523.487469,4325.409611,3
-1495.007634,4342.551326,2
-1493.61807,4245.12771,2
-1563.526398,4396.184047,11
-1488.18837,4327.870162,11
-1458.847918,4233.664201,2
-1483.203902,4225.247316,2
-1629.696667,4071.186189,3
-1626.10384,4058.63367,2
-1622.145305,4023.861341,4
-1622.473036,4178.193037,0
-1616.037407,4144.986005,5
-1601.270241,4057.668676,0
-1593.381793,4126.782744,9
-1593.319255,4159.185187,10
-1590.621309,4143.993881,0
-1583.912553,4073.99124,4
-1581.126602,4193.339064,6
-1563.380211,4076.224278,1
-1556.935054,4182.330595,0
-1553.672341,4065.717871,1
-1551.845856,4154.721208,0
-1540.544493,4177.339573,3
-1532.077601,4085.75337,6
-1529.267174,4206.078372,10
-1530.157818,4033.002004,0
-1521.864762,4128.266961,0
-1518.315118,4065.996226,3
-1516.1317,4163.669098,2
-1515.075164,4031.395929,1
-1515.925277,4094.761645,1
-1504.369962,4035.840468,1
-1502.522511,4101.982453,0
-1495.234067,4138.948822,3
-1486.068898,4202.106496,0
-1477.381128,4035.471019,1
-1478.751475,4122.673555,0
-1478.198746,4053.076306,1
-1476.309379,4132.613624,2
-1461.716574,4153.494983,5
-1455.831927,4048.75753,1
-1452.688777,4132.878425,2
-1605.320332,4182.17552,3
-1589.313479,4177.576335,3
-1588.959776,4116.813116,2
-1565.512059,4030.653946,1
-1566.756129,4123.559944,3
-1543.46663,4059.451732,1
-1546.086176,4089.653311,3
-1532.833262,4141.307718,3
-1522.286833,4157.99333,5
-1616.045646,4085.466909,5
-1597.984913,4036.508612,0
-1594.80379,4042.697967,0
-1581.316272,4111.312345,3
-1580.145425,4042.579976,1
-1572.862518,4097.625493,2
-1515.513262,4126.385477,0
-1483.791844,4076.748739,3
-1460.530835,4075.024698,2
-1453.983592,4181.721939,2
-1615.077709,3945.592766,1
-1622.189178,3970.922642,3
-1618.616268,3850.269992,9
-1618.132505,3826.561569,9
-1613.23812,3918.697938,1
-1611.976695,3987.090772,0
-1603.800885,3872.624933,9
-1604.005002,4002.011188,1
-1600.577455,3867.66249,9
-1590.328329,3908.158466,1
-1584.585408,3871.345376,9
-1582.154849,3932.580487,1
-1579.198352,3902.200449,6
-1571.958572,3990.137547,9
-1571.808061,3952.060412,0
-1570.817921,3855.66559,5
-1570.285654,3907.323426,0
-1571.396089,3847.173159,5
-1562.282772,3993.368639,9
-1560.223505,3920.018771,9
-1555.646458,3930.90319,9
-1554.334498,3944.440437,10
-1546.709372,4008.355375,11
-1540.929532,3907.896099,5
-1540.046527,3871.530557,0
-1531.45094,3984.303211,1
-1525.447348,3933.072205,0
-1522.246716,3853.911347,9
-1512.932077,3835.035606,1
-1508.635267,3898.976917,2
-1507.035386,3925.835156,9
-1496.78566,3870.716753,1
-1488.086548,3832.493458,9
-1486.022826,3933.089838,1
-1483.649824,3840.014493,9
-1483.269841,3895.812116,0
-1478.773463,3961.759713,1
-1454.760823,4001.662027,9
-1454.538253,3992.067465,9
-1445.635885,3920.894895,5
-1549.611983,3908.235627,5
-1501.170954,3847.467565,9
-1474.991202,4001.61497,1
-1470.097881,3830.068606,3
-1450.709875,3825.575256,1
-1608.375925,3876.351621,9
-1585.325474,3970.191911,9
-1554.598719,3843.89434,9
-1543.098051,3967.756362,1
-1532.376641,3997.579734,1
-1524.338349,3991.937515,1
-1502.781428,3990.876574,2
-1506.443209,3953.008547,1
-1487.637901,3866.164251,1
-1462.639444,3933.953797,0
-1568.360689,3860.597774,5
-1528.873953,3900.763775,2
-1582.356726,3941.607338,1
-1579.618405,3855.676676,5
-1576.537216,3882.297082,1
-1577.210562,3961.567946,2
-1479.499549,3867.958211,1
-1479.677746,3877.333383,1
-1480.608973,3926.427523,1
-1479.507414,3913.323443,11
-1466.20618,3908.058576,2
-1464.976598,3879.862618,0
-1627.864686,3761.780115,0
-1622.710162,3672.815371,3
-1622.048673,3779.522518,5
-1621.029336,3802.384517,4
-1616.556592,3651.472679,6
-1617.657396,3699.606697,9
-1613.657713,3780.016314,5
-1609.305851,3690.564408,9
-1606.324116,3804.798522,5
-1607.163612,3630.354455,0
-1601.634484,3777.80484,3
-1602.157321,3646.850625,1
-1595.745459,3670.341059,1
-1594.054561,3732.26747,9
-1593.684131,3714.575176,9
-1583.024168,3781.80457,9
-1574.579899,3708.91544,5
-1571.083528,3775.756505,9
-1565.31211,3797.818858,9
-1569.915533,3732.25986,5
-1554.965588,3745.555126,9
-1554.038721,3769.726751,9
-1552.69096,3708.130547,9
-1548.341837,3787.030536,9
-1547.154676,3660.463297,5
-1544.515688,3686.854607,4
-1535.436991,3724.477726,9
-1532.655695,3764.348969,9
-1531.943836,3798.693424,9
-1524.187743,3706.168818,9
-1510.416259,3637.657543,9
-1491.524148,3713.406264,9
-1483.617497,3701.070186,9
-1484.524384,3765.376423,4
-1476.868973,3684.253677,9
-1475.497209,3625.996049,1
-1477.125526,3789.081855,9
-1476.481452,3652.408991,10
-1465.43609,3706.096269,0
-1461.609344,3656.427249,4
-1462.003777,3668.225057,4
-1454.012015,3711.384435,0
-1447.736548,3685.792723,5
-1540.602637,3744.522436,9
-1527.710527,3784.250101,9
-1511.04103,3693.409714,1
-1504.691314,3663.194165,4
-1602.931223,3750.210448,9
-1595.106064,3798.606149,1
-1589.3485,3658.405959,9
-1515.183508,3727.070061,1
-1512.318877,3711.163592,1
-1499.928909,3729.065211,9
-1466.336239,3725.589009,4
-1581.356279,3706.576128,9
-1565.934819,3692.77905,4
-1501.242601,3684.063809,9
-1454.037165,3792.963255,2
-1622.872612,3724.925782,1
-1528.385564,3758.800308,9
-1485.969801,3705.716348,9
-1621.961555,3503.023835,4
-1620.505398,3552.440938,7
-1617.199209,3531.125818,5
-1611.356157,3465.724774,1
-1611.516262,3488.464707,4
-1601.890725,3573.846973,2
-1599.762723,3602.260571,4
-1596.261597,3506.253311,2
-1581.933171,3591.846183,5
-1568.42685,3571.541314,4
-1568.132954,3444.491278,4
-1561.020634,3604.608135,4
-1556.968904,3567.636772,9
-1559.918881,3507.530525,9
-1544.995569,3505.184674,7
-1529.38126,3445.918756,6
-1530.562933,3547.831646,5
-1527.11966,3456.955667,2
-1526.206819,3508.633205,9
-1513.920426,3440.813053,4
-1518.327946,3552.258903,9
-1514.417669,3585.399242,4
-1507.851241,3463.419299,4
-1497.228224,3564.644815,1
-1489.483631,3477.450914,4
-1492.204546,3450.625866,5
-1483.563005,3484.319412,4
-1478.284952,3424.976685,6
-1475.51622,3592.872703,3
-1466.678284,3562.236524,2
-1459.430509,3598.834209,9
-1450.834214,3441.984362,2
-1450.990534,3536.458465,4
-1624.378591,3453.441589,5
-1601.972844,3588.579906,4
-1591.497388,3473.276503,4
-1564.851641,3547.205637,0
-1560.555445,3529.187788,4
-1536.900729,3562.532305,9
-1533.121723,3530.379137,3
-1506.857092,3590.371384,4
-1495.807827,3579.679713,1
-1486.981021,3517.976933,9
-1482.202171,3501.542387,9
-1480.432113,3533.482085,4
-1463.15966,3440.171614,0
-1451.906032,3431.047824,10
-1634.148934,3540.332493,0
-1607.164433,3441.605434,0
-1551.313838,3524.596513,9
-1548.326557,3487.375206,4
-1513.142774,3517.138025,3
-1462.179813,3513.519763,4
-1461.174646,3607.576302,9
-1624.390077,3601.071228,4
-1602.468759,3454.092009,2
-1547.248035,3424.75543,0
-1538.447787,3591.624763,4
-1575.415133,3436.7618,4
-1625.289955,3270.135404,10
-1623.49296,3374.303798,4
-1620.05532,3349.501797,9
-1617.87369,3263.747723,10
-1608.771727,3363.873905,9
-1608.860883,3394.101352,0
-1608.923167,3299.991305,1
-1587.702381,3350.231438,5
-1581.264373,3306.883747,0
-1573.565329,3335.625698,4
-1571.482169,3286.154654,0
-1561.763059,3380.484385,7
-1557.70462,3401.16477,1
-1551.919721,3350.441886,2
-1550.608933,3379.291577,4
-1545.380008,3249.219272,2
-1542.801004,3322.22322,4
-1540.459365,3299.024405,3
-1529.979598,3374.467451,6
-1525.06713,3234.703035,3
-1518.738364,3321.015477,0
-1517.208185,3399.351568,6
-1515.348804,3313.803813,0
-1514.444321,3263.621378,0
-1513.382483,3226.994141,6
-1504.426505,3268.207213,0
-1499.932359,3294.959188,0
-1494.780706,3392.950067,3
-1485.018631,3349.472842,0
-1474.491672,3305.150827,10
-1473.158546,3325.8999,2
-1468.88291,3285.075193,1
-1463.114608,3256.587938,2
-1624.883452,3387.119297,4
-1611.716523,3376.82928,4
-1604.608963,3321.63915,4
-1580.950849,3376.813856,5
-1502.292185,3342.546324,0
-1469.871913,3245.100581,4
-1459.861211,3390.437034,4
-1621.113056,3295.948212,1
-1596.609875,3272.431625,11
-1590.591085,3247.162855,3
-1584.173733,3396.208998,2
-1489.582524,3381.740628,4
-1462.724595,3264.16366,3
-1457.473558,3255.941441,2
-1536.40972,3347.002523,6
-1499.743503,3368.506041,4
-1514.430117,3355.337996,10
-1503.753746,3243.50162,6
-1468.687668,3407.132702,3
-1632.208867,3189.17197,6
-1629.323804,3076.263691,6
-1624.153979,3188.744632,6
-1620.823176,3155.010507,0
-1604.505569,3107.665915,2
-1603.124189,3031.770733,2
-1599.489633,3159.69214,5
-1598.165621,3074.558122,3
-1591.095758,3187.144334,0
-1580.033999,3076.4768,0
-1580.184047,3192.685167,0
-1569.639514,3018.521905,0
-1559.584131,3113.629935,0
-1554.537814,3030.483828,2
-1546.203423,3120.521665,0
-1548.441842,3201.874974,5
-1541.696239,3064.457424,2
-1537.710481,3035.359341,4
-1532.11051,3125.267588,2
-1530.677104,3056.481008,0
-1512.504635,3119.790792,2
-1512.307512,3076.373466,0
-1509.052324,3174.232255,0
-1501.616942,3081.496744,0
-1497.904626,3046.270342,11
-1496.198797,3200.596669,2
-1490.235562,3106.81509,9
-1486.527549,3048.368448,11
-1477.310246,3155.885838,0
-1476.336079,3186.042507,5
-1470.699406,3124.681945,3
-1471.393134,3096.501871,3
-1447.935162,3096.271677,0
-1593.47571,3044.02597,2
-1557.620213,3039.898367,2
-1480.767007,3044.698377,11
-1446.368707,3116.063252,2
-1620.531862,3063.037693,3
-1620.021447,3111.592082,10
-1595.86307,3059.398967,0
-1587.432532,3162.095101,3
-1518.687069,3196.913312,9
-1512.393573,3022.916341,3
-1507.773618,3145.12416,3
-1490.065597,3140.407035,10
-1469.613254,3194.31629,0
-1608.022704,3121.61714,0
-1570.380655,3136.561229,0
-1536.889507,3094.369807,5
-1538.281367,3160.183397,2
-1525.672256,3040.274951,3
-1462.080593,3078.870316,2
-1457.352923,3119.753325,2
-1451.820129,3141.650486,0
-1582.525434,3144.828555,0
-1574.258007,3144.071865,0
-1619.512276,2933.995141,3
-1619.558297,2872.286101,6
-1606.22315,2893.788263,2
-1601.630378,2878.75814,3
-1598.911863,2946.981386,5
-1595.1573,2914.632054,6
-1587.302503,2997.016126,10
-1587.099866,3004.627512,3
-1587.6948,2821.324434,5
-1591.338135,2970.52027,3
-1580.153198,2885.01378,5
-1583.843566,2848.681232,0
-1574.173141,2830.082571,2
-1565.350065,2980.26633,3
-1561.227422,2992.468731,3
-1556.804559,2894.178291,6
-1554.03566,2933.635201,3
-1550.876514,2987.123472,10
-1539.824995,2920.023788,3
-1532.466907,2933.741463,2
-1524.357115,2884.271508,5
-1524.484104,2867.599132,2
-1523.210364,2905.375801,2
-1514.768041,2865.840016,0
-1512.797886,2934.592506,6
-1498.402708,2980.918672,6
-1495.771162,2908.551097,0
-1497.225958,2956.333244,2
-1489.095411,2822.811634,2
-1485.773985,2932.835819,11
-1475.024948,2967.131984,5
-1470.052083,2905.627809,6
-1466.016682,2896.684591,10
-1461.216505,2881.802432,2
-1459.861512,3003.508061,6
-1451.470508,2940.324919,0
-1448.109469,2983.58762,2
-1629.45398,2919.79008,2
-1618.466298,2834.123305,2
-1608.078843,2868.674803,3
-1605.953561,2915.079796,0
-1591.222329,2944.930655,10
-1580.723657,2951.878482,0
-1538.635392,2978.489121,3
-1451.849574,2926.612513,0
-1445.496879,2999.758553,0
-1628.530759,2972.555276,2
-1582.128597,2994.530492,10
-1534.410283,2912.651158,3
-1476.65316,2837.857295,11
-1487.241507,2922.847473,11
-1455.989839,2949.449263,0
-1414.391795,2938.791489,5
-1415.685384,2886.470791,5
-1412.387077,2954.397379,11
-1402.276493,2835.013182,6
-1396.145301,2854.482881,6
-1389.730974,2959.709587,5
-1387.995978,2826.315763,2
-1371.321183,3005.137428,11
-1367.373969,2849.299791,5
-1368.383613,2987.167699,2
-1367.93822,2867.329838,2
-1356.800232,2963.472027,2
-1353.326224,2976.075605,2
-1343.525503,2931.878063,5
-1329.550809,2888.640934,0
-1332.176986,2984.795323,11
-1329.870159,2928.177692,10
-1325.312092,2830.688235,3
-1321.188019,2857.722059,11
-1319.972584,2897.033318,0
-1314.961563,2996.671785,6
-1313.377288,2958.341985,11
-1304.018413,2983.016814,2
-1302.424858,2893.747499,2
-1303.77854,2927.253711,2
-1292.707991,2955.356053,2
-1272.153479,3001.504477,2
-1424.765285,2920.030124,11
-1419.357859,2930.143989,5
-1415.319392,2966.210054,0
-1406.221183,2855.183296,6
-1392.925303,2941.095254,5
-1382.163315,2940.577441,5
-1374.510397,2904.305524,2
-1294.497669,2908.924829,2
-1272.161465,2967.095426,6
-1263.342984,2912.013415,3
-1263.663597,2889.010041,2
-1392.412788,2951.810207,5
-1337.718876,2825.100602,2
-1288.833645,2852.262676,2
-1278.484055,2973.573081,6
-1243.829284,2890.706773,2
